01075,穀類,1062,春巻きの皮,春巻きの皮,しゅうまいの皮,1,0,295,1121,31.1,8.3,1.4,58.9,0.3,2,72,16,17,60,0.6,0.5,0.1,0,0,0,0,0.3 ,0,0.09,0.04,0.6,0.05,0,9,0.5,0,0.32,0.12,0.71,0,1,1.2,2.2
01076,穀類,1040,ぴざくらすと,ぴざくらすと,ピザクラスト,1,0,268,1172,35.3,9.1,3,51.1,1.5,510,91,13,22,77,0.8,0.6,0.09,0,0,0,0,0.4 ,0,0.15,0.11,1,0.05,0,20,0.54,0,0.49,0.7,1.37,0,0.8,1.5,2.3
01077,穀類,1041,なまぱんこ,なまぱんこ,パン粉 生,1,0,280,1335,35,11,5.1,47.6,1.3,350,110,25,29,97,1.1,0.7,0.15,0,3,0,0,0.4 ,0,0.11,0.02,1.2,0.05,0,40,0.41,0,1.11,1.68,1.85,0,1.2,1.8,3
01078,穀類,1039,,,パン粉 半生,1,0,319,1561,26,12.5,5.8,54.3,1.4,400,130,28,34,110,1.2,0.8,0.17,0,4,0,0,0.5 ,0,0.13,0.03,1.4,0.06,0,46,0.47,0,1.26,1.91,2.1,0,1.4,2.1,3.5
01079,穀類,483,パン粉,パン粉,パン粉 乾燥,1,0,373,1464,13.5,14.6,6.8,63.4,1.7,460,150,33,39,130,1.4,0.9,0.2,0,4,0,0,0.6 ,0,0.15,0.03,1.6,0.07,0,54,0.54,0,1.48,2.24,2.46,0,1.6,2.4,4
01080,穀類,486,,,水稲穀粒 玄米,1,0,350,1477,15.5,6.8,2.7,73.8,1.2,1,230,9,110,290,2.1,1.8,0.27,0,0,0,0,1.3 ,0,0.41,0.04,6.3,0.45,0,27,1.36,0,0.62,0.82,0.89,0,0.7,2.3,3
01081,穀類,484,,,水稲穀粒 半つき米,1,0,353,1494,15.5,6.5,1.8,75.4,0.8,1,150,7,64,210,1.5,1.6,0.24,0,0,0,0,0.8 ,0,0.3,0.03,3.5,0.28,0,18,0.99,0,0.57,0.42,0.62,0,0.4,1,1.4
01082,穀類,485,,,水稲穀粒 七分つき米,1,0,357,1490,15.5,6.3,1.5,76.1,0.6,1,120,6,45,180,1.3,1.5,0.23,0,0,0,0,0.5 ,0,0.24,0.03,1.7,0.2,0,15,0.83,0,0.48,0.35,0.52,0,0.2,0.7,0.9
01083,穀類,482,米,米,水稲穀粒 精白米,1,0,356,1481,15.5,6.1,0.9,77.1,0.4,1,88,5,23,94,0.8,1.4,0.22,0,0,0,0,0.2 ,0,0.08,0.02,1.2,0.12,0,12,0.66,0,0.29,0.21,0.31,0,0,0.5,0.5
01083,穀類,474,精白米,精白米,水稲穀粒 精白米,1,0,356,690,15.5,6.1,0.9,77.1,0.4,1,88,5,23,94,0.8,1.4,0.22,0,0,0,0,0.2 ,0,0.08,0.02,1.2,0.12,0,12,0.66,0,0.29,0.21,0.31,0,0,0.5,0.5
